,price,area,bedrooms,bathrooms,stories,mainroad,guestroom,basement,hotwaterheating,airconditioning,parking,prefarea,furnishingstatus
346,15.163583966004193,7.685703061234547,2,1,2,1,1,0,0,0,0,1,1
347,15.15994097567365,8.11701408773731,3,1,2,1,0,0,0,0,0,0,0
348,15.154451484823857,8.055475141757274,2,2,1,0,0,1,0,0,0,0,1
349,15.145234832146,8.480736654405622,3,1,2,1,0,0,0,0,0,0,1
350,15.145234832146,8.137688184977605,2,1,2,1,0,0,1,0,1,0,1
351,15.145234832146,8.188966863648876,2,1,1,1,0,0,0,0,0,0,1
352,15.145234832146,8.670943791222156,2,1,1,1,0,0,0,0,2,0,0
353,15.145234832146,7.957527402230773,3,1,3,1,0,0,0,0,0,1,2
354,15.145234832146,9.036106025364846,2,1,1,1,0,0,0,0,1,0,2
355,15.143381263987493,9.018089684104343,3,1,1,1,0,0,0,0,2,0,2
356,15.143381263987493,7.83241092718792,5,2,1,0,0,1,0,1,1,0,2
357,15.143381263987493,8.843759381917984,4,1,2,0,0,0,0,0,1,0,2
358,15.135932441956118,8.15507488781144,2,1,1,1,0,0,0,0,0,1,1
359,15.126542704125361,8.188966863648876,3,1,1,1,0,0,0,0,1,0,0
360,15.126542704125361,8.304247465078474,2,1,1,1,0,0,0,0,0,0,1
361,15.126542704125361,8.703008637464448,3,1,1,1,0,0,0,0,0,0,1
362,15.126542704125361,8.30671904320269,2,1,1,1,0,0,0,0,0,0,2
363,15.126542704125361,8.184513753033722,2,1,1,1,0,0,1,0,0,0,1
364,15.124654129947023,8.045908742270779,3,1,2,0,0,1,1,0,0,0,1
365,15.124654129947023,8.603554357064281,2,1,1,1,0,0,0,0,0,0,2
366,15.11706396273788,8.197263371414335,2,1,1,1,0,1,0,0,0,0,2
367,15.11706396273788,8.197263371414335,2,1,1,1,0,0,0,1,0,0,0
368,15.11706396273788,8.637816633739977,2,1,1,0,0,0,0,0,0,0,1
369,15.11706396273788,8.188966863648876,2,1,1,1,0,0,0,0,0,0,2
370,15.10749451433816,8.361941906144946,2,1,1,1,0,0,0,1,2,0,1
371,15.10749451433816,8.18060094759445,3,1,2,1,0,1,0,0,0,0,1
372,15.10749451433816,8.064950891749143,3,1,2,0,0,1,0,0,0,0,1
373,15.10749451433816,8.006700845440367,2,1,2,1,0,0,0,1,0,0,2
374,15.10749451433816,8.166500319155052,2,2,1,1,0,1,0,0,0,0,1
375,15.10749451433816,8.692993531219926,3,1,2,1,1,1,0,0,0,0,0
376,15.10749451433816,8.326274787396764,3,2,2,1,0,0,0,0,2,0,1
377,15.10749451433816,7.955425088912672,3,2,2,0,0,1,0,0,0,1,0
378,15.10749451433816,7.730174795246222,3,1,3,1,0,0,1,1,0,1,1
379,15.105569586457912,8.166500319155052,3,1,1,1,0,0,0,0,2,1,0
380,15.09783260609366,8.412054873292933,2,1,1,1,0,0,0,0,0,0,1
381,15.09783260609366,8.294299608857235,2,1,1,1,0,0,0,0,0,1,1
382,15.088076433867828,8.055475141757274,3,1,2,1,0,1,0,0,0,0,2
383,15.088076433867828,8.412054873292933,4,2,2,1,0,1,0,0,2,0,2
384,15.088076433867828,8.412054873292933,2,1,1,0,0,0,0,0,0,0,2
385,15.088076433867828,8.200013648175434,2,1,1,1,0,0,0,0,0,0,0
386,15.078224140198202,8.25608813381491,3,1,1,1,0,0,0,0,2,0,0
387,15.068273812173887,8.352554369474591,3,1,2,1,0,0,0,1,0,0,1
388,15.068273812173887,8.202756381655638,3,1,2,1,0,0,0,0,0,0,0
389,15.068273812173887,8.434028950155469,4,1,2,1,0,0,0,0,0,0,1
390,15.068273812173887,7.666690200080086,3,2,2,0,0,0,0,0,0,0,0
391,15.068273812173887,8.01862546504575,3,1,2,1,0,1,0,0,0,0,1
392,15.068273812173887,8.291797105048733,3,1,2,1,0,0,0,0,0,0,1
393,15.068273812173887,8.9126079636709,3,1,1,0,0,0,0,0,0,0,0
394,15.068273812173887,8.15507488781144,3,1,1,0,0,0,0,1,0,0,0
395,15.068273812173887,8.188966863648876,6,1,2,1,0,0,0,0,1,0,0
396,15.068273812173887,8.200013648175434,2,1,1,1,0,0,0,0,1,0,1
397,15.068273812173887,8.682877107057168,2,1,1,1,0,0,0,0,1,0,2
398,15.068273812173887,8.045908742270779,3,1,2,1,0,0,0,0,1,0,0
399,15.068273812173887,8.902591637374087,2,1,1,1,0,0,0,0,1,0,1
400,15.068273812173887,8.164225652265827,2,1,1,1,0,0,0,0,1,1,0
401,15.068273812173887,9.15915233520675,3,1,2,1,0,0,0,0,3,1,0
402,15.068273812173887,8.679482094459956,2,1,1,1,0,0,0,0,0,0,0
403,15.068273812173887,9.468464892185638,3,1,1,1,0,0,0,0,0,0,0
404,15.066271810075788,8.497194544909547,3,1,2,0,0,0,0,0,0,0,0
405,15.058223479206388,8.026496938945412,3,1,1,1,0,0,0,0,0,0,0
406,15.058223479206388,8.579416534596369,2,1,1,1,0,0,0,0,1,1,0
407,15.058223479206388,7.671360923190644,3,1,3,1,0,0,0,0,0,1,2
408,15.04807111068727,8.294299608857235,2,1,1,1,0,0,0,0,0,0,0
409,15.04807111068727,8.066521490469993,2,1,1,1,0,0,0,0,2,0,0
410,15.04807111068727,8.25608813381491,3,1,1,1,0,0,0,0,0,0,0
411,15.04807111068727,7.671360923190644,3,1,3,1,0,0,0,0,0,1,2
412,15.04807111068727,7.8674885686991285,3,1,2,1,0,1,0,0,0,1,0
413,15.04807111068727,7.576097340623111,3,2,2,1,0,1,0,0,0,1,0
414,15.046028209653675,8.304247465078474,2,1,1,1,0,0,0,0,0,0,0
415,15.0378146135257,8.47345026846832,3,1,2,1,1,1,0,1,1,0,2
416,15.0378146135257,8.146419323098003,3,1,1,1,0,1,0,0,2,0,0
417,15.0378146135257,8.200013648175434,2,1,1,1,0,0,0,0,0,0,2
418,15.027451829558391,8.160803920954665,4,1,2,1,0,0,0,1,2,0,0
419,15.027451829558391,8.509362612301048,4,1,3,0,0,0,0,0,0,0,1
420,15.027451829558391,8.323851131338817,2,1,2,1,0,0,0,0,0,0,0
421,15.027451829558391,8.46611040118692,2,1,1,1,0,0,0,0,0,0,0
422,15.027451829558391,8.221747728346623,2,1,1,0,0,0,0,1,0,0,0
423,15.027451829558391,8.229777750081887,3,1,1,1,0,0,0,0,0,0,0
424,15.027451829558391,8.03947991910045,3,1,2,0,0,1,0,0,0,0,1
425,15.027451829558391,8.066521490469993,2,1,1,1,0,1,0,0,2,0,2
426,15.025366323688703,7.901377353792616,3,1,1,0,0,0,0,0,0,0,2
427,15.019083582388873,7.671360923190644,3,1,2,1,0,1,0,0,0,1,2
428,15.016980532823926,8.304247465078474,2,1,1,1,0,0,0,0,1,0,0
429,15.016980532823926,8.471358655072438,4,1,2,1,0,0,0,0,0,0,0
430,15.006398426692876,7.824445930877619,2,1,1,0,0,0,0,1,0,0,0
431,15.006398426692876,8.064950891749143,4,1,2,1,0,1,0,1,0,0,0
432,15.006398426692876,8.709630081951286,3,1,1,1,1,1,0,0,0,0,2
433,15.006398426692876,8.15507488781144,4,1,2,0,0,0,0,0,1,0,1
434,15.006398426692876,8.2409125416889,4,1,2,1,0,0,0,0,0,0,1
435,15.006398426692876,8.304247465078474,2,1,1,1,0,0,0,0,0,0,0
436,15.006398426692876,7.671360923190644,3,1,2,1,0,1,0,0,0,1,2
437,15.006398426692876,8.679482094459956,3,1,1,1,0,0,0,0,1,0,0
438,14.995703140844421,8.412054873292933,2,1,1,0,0,0,0,0,0,0,1
439,14.995703140844421,8.27664912542186,2,1,1,0,0,0,0,0,0,0,0
440,14.989230628333736,8.200013648175434,4,1,2,1,0,1,0,0,0,0,0
441,14.984892228079548,8.382747094863314,3,1,2,1,0,0,0,0,0,0,0
442,14.984892228079548,7.895436006942965,2,1,1,1,0,0,0,1,1,0,0
443,14.984892228079548,8.371242135931933,3,1,1,0,0,0,0,0,1,0,0
444,14.984892228079548,8.045908742270779,3,1,2,0,0,0,0,0,0,0,2
445,14.962913328262083,8.146419323098003,1,1,1,1,0,0,0,0,0,0,2
446,14.962913328262083,8.290794347381356,2,2,1,0,1,1,0,0,1,0,0
447,14.962913328262083,8.160803920954665,2,1,1,0,0,1,0,0,0,0,1
448,14.962913328262083,8.317766166719343,2,1,1,1,0,0,0,0,2,0,1
449,14.962913328262083,7.409136443920128,3,1,2,0,0,1,0,0,0,0,0
450,14.962913328262083,8.146419323098003,3,1,2,1,0,1,0,0,0,0,1
451,14.962913328262083,8.81744592104187,2,1,1,1,0,0,0,0,0,0,1
452,14.962913328262083,9.105090961257085,3,1,2,1,0,0,0,0,2,0,1
453,14.962913328262083,8.029432840581244,2,1,1,1,0,0,0,0,1,0,0
454,14.96068863394701,8.412054873292933,3,1,2,1,0,0,0,1,0,0,0
455,14.956224342241892,8.611775833902186,3,1,1,1,0,1,0,0,0,0,0
456,14.95297522272713,7.782807262839695,3,1,1,1,0,0,0,0,0,1,1
457,14.951740031230926,8.006700845440367,3,1,1,0,0,0,0,1,0,0,0
458,14.951740031230926,8.25608813381491,3,1,2,1,0,0,0,0,0,0,0
459,14.951740031230926,8.160803920954665,2,1,1,1,0,0,0,0,0,0,0
460,14.942710627423343,8.999742789830492,2,1,1,1,0,0,0,0,1,0,0
461,14.940440479625028,8.509362612301048,2,1,1,1,0,1,0,1,0,0,0
462,14.940440479625028,7.6783263565068856,3,1,2,0,0,1,0,0,0,0,1
463,14.940440479625028,8.036249942132116,2,1,1,1,1,1,0,0,0,0,0
464,14.940440479625028,8.412054873292933,2,1,2,1,0,0,1,0,1,0,1
465,14.929011787533305,8.24301946898925,2,1,1,1,0,0,0,0,0,0,0
466,14.917450968950916,8.036249942132116,3,1,2,0,0,0,0,0,0,0,1
467,14.917450968950916,8.083637203141548,3,1,2,1,0,0,0,0,2,0,1
468,14.917450968950916,7.950149887652018,2,1,1,1,0,0,0,0,0,0,1
469,14.917450968950916,8.434028950155469,2,1,1,1,0,0,0,0,0,0,2
470,14.917450968950916,8.532475814947395,3,1,1,0,0,0,0,0,0,0,0
471,14.917450968950916,8.229777750081887,3,1,2,1,0,0,0,0,0,0,0
472,14.917450968950916,8.197263371414335,4,1,2,1,0,0,0,0,3,0,1
473,14.915122679965744,8.993551586299981,2,1,1,1,0,0,0,0,0,0,0
474,14.905754933096265,8.378620541552298,4,1,2,0,0,0,0,0,1,0,0
475,14.901037944807413,8.006700845440367,2,1,2,1,0,0,0,0,0,0,1
476,14.89392047945086,8.674367865788236,3,1,2,1,0,1,0,0,1,0,0
477,14.89392047945086,8.509362612301048,2,1,1,1,0,0,0,0,0,0,0
478,14.89392047945086,8.188966863648876,3,1,2,0,0,0,0,0,1,0,0
479,14.89392047945086,8.205491613120236,4,1,2,0,0,0,0,0,0,0,0
480,14.89392047945086,8.15507488781144,3,1,2,0,0,0,0,0,1,0,1
481,14.89392047945086,7.901377353792616,2,1,1,0,0,0,0,0,0,0,2
482,14.89392047945086,8.055475141757274,3,1,2,0,0,0,0,0,0,0,0
483,14.89392047945086,8.797246236703527,3,1,2,1,0,0,0,0,0,0,1
484,14.869822936167798,8.019941687677365,2,1,1,0,0,0,0,0,0,0,0
485,14.869822936167798,8.197263371414335,2,1,1,1,0,0,0,0,0,0,0
486,14.869822936167798,8.699681400989514,2,1,1,1,0,0,0,0,0,0,1
487,14.869822936167798,8.594339400592892,4,1,2,1,0,0,0,0,0,0,0
488,14.863706711287982,8.556606193773073,4,1,3,1,0,0,0,0,0,0,0
489,14.857552847877614,8.101980731853192,3,1,2,0,0,0,0,0,1,0,1
490,14.857552847877614,8.37816098272068,3,1,2,0,0,0,1,0,1,0,0
491,14.857552847877614,7.878912912297133,2,1,1,0,0,0,0,0,1,0,2
492,14.845130332288226,7.8826922062890254,3,1,2,1,0,1,0,0,1,0,0
493,14.845130332288226,8.284251797621916,3,1,1,1,0,0,0,0,0,0,2
494,14.819812533461441,8.824824939175638,2,1,1,1,0,0,0,0,0,0,0
495,14.819812533461441,8.294299608857235,3,1,2,1,0,0,0,0,1,0,0
496,14.80690913338268,8.294299608857235,2,1,1,1,0,0,0,0,0,0,0
497,14.793837056697662,8.277666160851503,2,1,1,1,0,0,0,0,0,0,0
498,14.793837056697662,7.601402334583733,2,1,2,1,0,0,0,0,0,0,1
499,14.793837056697662,8.197263371414335,3,3,2,0,1,0,0,0,0,0,0
500,14.793837056697662,7.937731775260109,3,1,1,1,0,0,0,0,0,0,0
501,14.793837056697662,7.796057974316123,3,1,1,0,0,0,0,0,0,0,0
502,14.793837056697662,8.15507488781144,2,1,1,1,0,0,0,0,1,0,1
503,14.793837056697662,8.294299608857235,3,1,1,1,0,0,0,0,0,0,1
504,14.791202010051581,8.066521490469993,2,1,1,1,0,0,0,1,0,0,0
505,14.791202010051581,8.294299608857235,3,1,2,1,0,0,0,1,0,0,0
506,14.7725596663351,7.976251943745623,2,1,1,0,0,0,0,0,0,0,0
507,14.767168819776032,8.188966863648876,2,1,1,1,0,0,0,0,0,0,0
508,14.767168819776032,8.38958706681109,2,1,1,1,0,0,0,0,0,0,0
509,14.767168819776032,8.188966863648876,2,2,2,1,0,1,0,0,1,0,2
510,14.739769856312924,7.9658927350845286,3,1,1,0,0,0,0,0,0,0,0
511,14.739769856312924,8.064950891749143,3,1,1,0,0,0,0,0,0,0,0
512,14.739769856312924,8.006700845440367,2,1,2,1,0,0,0,0,0,0,2
513,14.725783619927272,8.38958706681109,3,1,2,1,0,0,0,0,0,0,0
514,14.725783619927272,8.006700845440367,3,1,2,0,0,0,0,0,0,0,1
515,14.711598990684092,8.074337694089515,3,1,2,1,0,1,0,0,0,0,0
516,14.711598990684092,8.083637203141548,2,1,1,0,1,0,0,0,1,0,0
517,14.711598990684092,8.006700845440367,2,1,1,1,0,0,0,0,1,0,0
518,14.711598990684092,8.160803920954665,2,1,1,1,1,0,0,0,0,0,0
519,14.711598990684092,8.484876589939695,2,1,2,1,0,0,0,0,0,0,0
520,14.711598990684092,8.94910546953925,2,1,1,1,0,0,0,0,0,0,0
521,14.694307500693155,8.19863945529737,2,1,1,0,0,0,0,0,0,0,0
522,14.682611465815636,7.814399633804487,3,1,2,1,0,0,0,0,0,0,2
523,14.682611465815636,7.933079771880415,4,2,2,1,0,0,0,0,0,0,2
524,14.682611465815636,8.09101504171053,2,1,1,1,0,0,0,0,0,0,0
525,14.667796386301658,8.200013648175434,2,1,1,1,0,0,0,0,0,0,0
526,14.652758515398315,8.064950891749143,2,1,1,1,0,0,0,0,0,0,0
527,14.637491049927531,7.515889085215125,2,1,1,0,0,1,0,0,0,0,1
528,14.637491049927531,8.286773231131251,1,1,1,0,0,0,0,0,0,0,0
529,14.637491049927531,8.286773231131251,3,1,2,1,0,1,0,0,0,0,0
530,14.621986870259695,7.576097340623111,3,1,1,0,0,0,1,0,0,0,0
531,14.618856978650228,8.575650760987806,3,1,1,0,0,0,0,1,0,1,0
532,14.573977673028827,8.006700845440367,2,1,1,0,0,0,0,0,0,0,0
533,14.557448378884015,7.783640596221253,3,1,2,1,0,0,0,0,0,0,0
534,14.557448378884015,8.006700845440367,4,1,2,1,0,0,0,0,0,0,0
535,14.557448378884015,8.119993827725105,2,1,1,1,0,0,0,0,1,0,0
536,14.488455541410652,8.137688184977605,5,1,2,0,0,0,0,0,0,0,0
537,14.452087916136215,7.438971592395862,3,1,2,1,0,0,0,0,0,0,0
538,14.452087916136215,8.202482446576537,2,1,1,1,0,0,0,0,0,0,0
539,14.433395793107085,8.003363058629947,2,1,1,0,0,0,0,0,1,0,0
540,14.414347608503377,8.006700845440367,2,1,1,1,0,1,0,0,2,0,0
541,14.384879203225134,7.783640596221253,3,1,1,0,0,0,0,0,0,0,1
542,14.375126917328105,8.19450550976564,2,1,1,1,0,0,0,0,0,0,0
543,14.375126917328105,7.976251943745623,3,1,1,0,0,0,0,0,0,0,2
544,14.375126917328105,8.25608813381491,3,1,2,1,0,0,0,0,0,0,0
